ID_SETA	Mes_1	SETA_dist	ID_Alimentador	FC	Valor_Inst	Pmax	D_Instantanea	D.Int_PU	D.Int_Ajustada_1	FP
1638	4115.08	DE LOS RIOS	332	0.8649202547441315	0.7223941001888659	6.607995196712865	4.773576744181738	0.003656590371740501	5.874166168586245	0.877
2396	573.0	DE LOS RIOS	332	0.8649202547441315	0.7223941001888659	0.9201233627818832	0.664691688719572	0.0005091580924325426	0.8179421091691824	0.877
1951	651.39	DE LOS RIOS	332	0.8649202547441315	0.7223941001888659	1.046002019690211	0.7556256878098463	0.0005788141183763245	0.9298417286068302	0.877
570	11547.990000000002	DE LOS RIOS	332	0.8649202547441315	0.7223941001888659	18.543761591922443	13.395903969313665	0.01026134827195476	16.484445544964444	0.877
2940	45630.5	CAUCETE CENTRO	335	0.7767774573976227	0.6170973403218086	81.58796813796211	50.34771814019688	0.02544015090555269	53.13531678737357	0.889
1594	68410.24	CAUCETE CENTRO	335	0.7767774573976227	0.6170973403218086	122.31845983345221	75.48239623548334	0.038140428640603914	79.66162487591096	0.889
1595	87637.0	CAUCETE CENTRO	335	0.7767774573976227	0.6170973403218086	156.69617391233024	96.69679215990256	0.048859830703365525	102.05059680027736	0.889
2937	78220.0	DE LOS RIOS	332	0.8649202547441315	0.7223941001888659	125.60567091936981	90.73679562241695	0.06950496682386297	111.6569490038629	0.877
2947	4368.68	DE LOS RIOS	332	0.8649202547441315	0.7223941001888659	7.015226060240764	5.067757917409109	0.003881935035337173	6.236173356867755	0.877
593	6004.0	DE LOS RIOS	332	0.8649202547441315	0.7223941001888659	9.641222810021688	6.964762476565986	0.005335052682312366	8.570548732027524	0.877
2948	3251.0	DE LOS RIOS	332	0.8649202547441315	0.7223941001888659	5.220455588837526	3.7712263176742202	0.00288878352268446	4.640715177851678	0.877
594	6662.200000000001	DE LOS RIOS	332	0.8649202547441315	0.7223941001888659	10.69816032726957	7.728287903294123	0.00591991805131603	9.51011155271715	0.877
859	3382.96	DE LOS RIOS	332	0.8649202547441315	0.7223941001888659	5.4323569482663165	3.924302609547579	0.0030060409430638637	4.829084533394375	0.877
